World Port Index Number,Region Name,Main Port Name,Alternate Port Name,UN/LOCODE,Country Code,World Water Body,IHO S-130 Sea Area,Latitude,Longitude,Tidal Range (m),Entrance Width (m),Channel Depth (m),Anchorage Depth (m),Cargo Pier Depth (m),Maximum Vessel Length (m),Maximum Vessel Beam (m),Maximum Vessel Draft (m),Harbor Size,Harbor Type,Harbor Use,Shelter Afforded,Entrance Restriction - Tide,Entrance Restriction - Heavy Swell,Entrance Restriction - Ice,Entrance Restriction - Other,Overhead Limits,Underkeel Clearance Management System,Good Holding Ground,Turning Area,Port Security,Traffic Separation Scheme,Vessel Traffic Service,Pilotage - Compulsory,Pilotage - Available
7190.0,United States E Coast -- 6585,Newburyport, ,US ZMP,United States,North Atlantic Ocean, ,42.816667,-70.866667,2.4,0.0,3.4,3.4,1.8,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Good,Yes,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
10430.0,Cuba South Coast -- 10310,Ceiba Hueca, ,CU CEI,Cuba,Caribbean Sea; North Atlantic Ocean, ,20.216667,-77.31666699999998,1.0,0.0,9.4,9.4,7.9,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,No,No,No,Yes,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
60250.0,China Continued -- 59850,Dalian,Dairen; Dalian; Dalian Wan; Ta Cien; Ta Lien,CN DAL,China,Yellow Sea; North Pacific Ocean, ,38.916667,121.666667,3.0,0.0,23.2,23.2,17.1,0.0,0.0,0.0,Large,Coastal (Breakwater),Unknown,Good,No,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
48076.0,Israel -- 48075,Elat,Eilat; Elath,IL ETH,Israel,Gulf of Aqaba; Red Sea; Indian Ocean, ,29.55,34.95,1.0,0.0,23.2,23.2,9.4,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown
47990.0,Egypt Red Sea -- 47950,El Ghardaqa,Hurghada,EG HRG,Egypt,Gulf of Suez; Red Sea; Indian Ocean, ,27.216667,33.85,1.0,0.0,4.9,9.4,0.0,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
47630.0,Madagascar -- 47350,Antsiranana,Antsirana; Diego Suarez; Port De La Nievre; Port Nievre,MG DIE,Madagascar,Indian Ocean, ,-12.266667,49.283333,2.0,0.0,14.0,7.9,7.9,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Good,Yes,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
47100.0,Kenya -- 47090,Mombasa,Mvita,KE MBA,Kenya,Indian Ocean, ,-4.066667,39.666667,3.0,0.0,14.0,6.4,9.4,0.0,0.0,0.0,Medium,Coastal (Tide Gates),Unknown,Good,No,Yes,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
45820.0,Senegal -- 45817,Dakar, ,SN DKR,Senegal,North Atlantic Ocean, ,14.683333,-17.433333,2.0,0.0,11.0,14.0,4.9,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Good,No,Yes,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
48465.0,Iran -- 48410,Kharg Island Oil Terminal,Jazireh-ye Khark,IR KHK,Iran,Persian Gulf; Indian Ocean, ,29.233333,50.333333,2.0,0.0,23.2,21.6,20.1,0.0,0.0,0.0,Small,Open Roadstead,Unknown,Good,No,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
48450.0,Iran -- 48410,Bandar-E Mahshahr, ,IR MRX,Iran,Persian Gulf; Indian Ocean, ,30.466667,49.183333,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,Small,River (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
41820.0,Greece West Coast -- 41710,Itea,Salona,GR ITA,Greece,Ionian Sea; Mediterranean Sea; North Atlantic Ocean, ,38.433333,22.416667,0.0,0.0,9.4,17.1,6.4,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,No,No,No,No,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
41550.0,Croatia -- 40877,Dubrovnik,Ragusa,HR DBV,Croatia,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean, ,42.666667,18.083333,1.0,0.0,23.2,23.2,3.4,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Fair,No,Yes,No,Yes,Unknown,Unknown,No,No,Unknown,Unknown,Unknown,Yes,Yes
39590.0,Italy West Coast -- 39330,Livorno,Leghorn,IT LIV,Italy,Ligurian Sea; Mediterranean Sea; North Atlantic Ocean, ,43.542,10.29,1.0,0.0,12.5,7.9,4.9,0.0,0.0,0.0,Large,Coastal (Breakwater),Unknown,Good,No,Yes,No,Yes,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown
39025.0,Monaco -- 39020,Monaco, ,MC MON,Monaco,Mediterranean Sea; North Atlantic Ocean, ,43.733333,7.416667,0.0,0.0,7.9,23.2,11.0,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
37770.0,Spain N Coast -- 37270,La Coruna, ,ES LCG,Spain,North Atlantic Ocean, ,43.366667,-8.4,4.0,0.0,17.1,12.5,15.5,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Excellent,No,Yes,No,Yes,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
37120.0,France West Coast -- 36450,Le Verdon, ,FR LVE,France,Bay of Biscay; North Atlantic Ocean, ,45.55,-1.05,10.0,0.0,12.5,9.4,15.5,0.0,0.0,0.0,Small,River (Natural),Unknown,Fair,No,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
42345.0,Greece East Coast -- 42010,Astakos, ,GR AST,Greece,Ionian Sea; Mediterranean Sea; North Atlantic Ocean, ,38.483333,21.1,0.0,0.0,0.0,17.1,3.4,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,No,Yes
41800.0,Greece West Coast -- 41710,Mesolongion, ,GR MEL,Greece,Ionian Sea; Mediterranean Sea; North Atlantic Ocean, ,38.366667,21.416667,0.0,0.0,4.9,23.2,4.9,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Poor,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
45350.0,Libya -- 45200,Abu Khammash, ,LY ABK,Libya,Mediterranean Sea; North Atlantic Ocean, ,33.066667,11.816667,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown
45819.0,Senegal -- 45817,M Bao Oil Terminal, ,SN MBA,Senegal,North Atlantic Ocean, ,14.716667,-17.4,1.0,0.0,0.0,18.6,14.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
46237.0,Nigeria -- 46120,Agbami Oil Terminal, ,NG ABM,Nigeria,Gulf of Guinea; North Atlantic Ocean, ,3.466667,5.566667,0.0,0.0,23.2,23.2,7.9,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,No,Yes,No,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
42890.0,Kikladhes -- 42870,Andros,Kastron,GR AND,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,37.833333,24.95,0.0,0.0,11.0,11.0,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
37960.0,Portugal -- 37930,Oporto,Douro,PT DOU,Portugal,North Atlantic Ocean, ,41.15,-8.666667,7.0,0.0,3.4,15.5,4.9,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Good,No,Yes,No,Yes,Yes,Unknown,No,No,Unknown,Unknown,Unknown,Yes,Unknown
60240.0,China Continued -- 59850,Lushun,Port Arthur; Ryojun Ko,CN LSH,China,Yellow Sea; North Pacific Ocean, ,38.783333,121.25,5.0,0.0,7.9,9.4,0.0,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Fair,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
51501.0,Kepulauan Anambas -- 51480,Belanak Field Terminal, ,ID BNT,Indonesia,South China Sea; North Pacific Ocean, ,4.15,106.25,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
39820.0,Italy West Coast Cont -- 39730,Fiumicino,Rome,IT FCO,Italy,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean, ,41.772,12.214,0.0,0.0,3.4,23.2,3.4,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Fair,No,Yes,No,Yes,Yes,Unknown,Yes,No,Unknown,Unknown,Unknown,Yes,Yes
46900.0,Mozambique -- 46860,Chinde, ,MZ INE,Mozambique,Mozambique Channel; Indian Ocean, ,-18.566667,36.5,3.0,0.0,1.8,4.9,0.0,0.0,0.0,0.0,Small,River (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
47420.0,Madagascar -- 47350,Maintirano, ,MG MXT,Madagascar,Mozambique Channel; Indian Ocean, ,-18.066667,44.016667,2.0,0.0,3.4,7.9,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,No,Unknown
47590.0,Madagascar -- 47350,Maroantsetra, ,MG WMN,Madagascar,Indian Ocean, ,-15.45,49.816667,0.0,0.0,23.2,11.0,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
52240.0,Sulawesi -- 51970,Kendari,Kendari Bay,ID KDI,Indonesia,Banda Sea; South Pacific Ocean, ,-3.966667,122.583333,1.0,0.0,14.0,17.1,6.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Unknown,Unknown,Unknown,No,Yes,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Yes
61360.0,Japan -- 61100,Choshi,Tyosi,JP CHO,Japan,North Pacific Ocean, ,35.733333,140.85,2.0,0.0,4.9,3.4,3.4,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
61555.0,Japan -- 61100,Amagasaki, ,JP AMA,Japan,Sea of Japan; North Pacific Ocean, ,34.7,135.383333,2.0,0.0,9.4,11.0,9.4,0.0,0.0,0.0,Small,Coastal (Tide Gates),Unknown,Fair,No,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
44965.0,Cyprus -- 44890,Dhekelia, ,CY DHK,Cyprus,Mediterranean Sea; North Atlantic Ocean, ,34.966667,33.716667,0.0,0.0,9.4,23.2,6.4,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,No,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
45100.0,Israel -- 45060,Ashdod, ,IL ASH,Israel,Mediterranean Sea; North Atlantic Ocean, ,31.816667,34.65,0.0,0.0,0.0,23.2,15.5,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Fair,No,No,No,Yes,Unknown,Unknown,No,No,Unknown,Unknown,Unknown,Yes,Yes
45620.0,Algeria -- 45470,Mostaganem, ,DZ MOS,Algeria,Mediterranean Sea; North Atlantic Ocean, ,35.933333,0.083333,0.0,0.0,11.0,23.2,6.4,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Good,Yes,Yes,No,No,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
46552.0,Angola -- 46540,Greater Plutonio Terminal, ,AO GPO,Angola,South Atlantic Ocean, ,-7.833333,12.1,0.0,0.0,23.2,23.2,23.2,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
49780.0,Thailand -- 49760,Krabi, ,TH KRV,Thailand,Andaman Sea; Indian Ocean, ,8.066667,98.916667,0.0,0.0,3.4,20.1,6.4,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Good,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
44808.0,Turkey Asia -- 44360,Antalya Offshore Terminal, ,TR UZE,Turkey,Mediterranean Sea; North Atlantic Ocean, ,36.816667,30.6,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
44820.0,Turkey Asia -- 44360,Antalya,Adalia,TR AYT,Turkey,Mediterranean Sea; North Atlantic Ocean, ,36.833333,30.616667,1.0,0.0,6.4,20.1,4.9,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Poor,No,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
45630.0,Algeria -- 45470,Arzew, ,DZ AZW,Algeria,Mediterranean Sea; North Atlantic Ocean, ,35.85,-0.3,0.0,0.0,9.4,23.2,7.9,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Good,No,Yes,No,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Yes
57410.0,Malaysia -- 57400,Kuantan New Port, ,MY KUA,Malaysia,South China Sea; North Pacific Ocean, ,3.966667,103.433333,3.0,0.0,12.5,12.5,7.9,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
42434.0,Greece East Coast -- 42010,Achladi, ,GR ACL,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,38.9,22.816667,0.0,0.0,0.0,23.2,15.5,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
38083.0,Acores -- 38060,Lajes, ,PT LDP,Portugal,North Atlantic Ocean, ,38.4,-28.266667,0.0,0.0,1.8,23.2,0.0,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
38440.0,Spain SE Coast -- 38340,Alicante, ,ES ALC,Spain,Mediterranean Sea; North Atlantic Ocean, ,38.333333,-0.483333,0.0,0.0,14.0,11.0,14.0,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
43130.0,Kriti -- 43080,Iraklion,Candia; Megalo Kastron,GR HER,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,35.35,25.15,1.0,0.0,7.9,23.2,7.9,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
12117.0,Venezuela -- 11950,Venterminals, , ,Venezuela,Caribbean Sea; North Atlantic Ocean, ,10.483333,-68.033333,0.0,0.0,11.0,11.0,9.4,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
8280.0,United States E Coast -- 6585,Norfolk, ,US ORF,United States,North Atlantic Ocean, ,36.85,-76.29999999999998,0.9,0.0,12.5,12.5,11.0,0.0,0.0,0.0,Large,River (Natural),Unknown,Excellent,No,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
62520.0,Nansei Shoto -- 62470,Ishigaki, ,JP ISG,Japan,East China Sea; North Pacific Ocean, ,24.333333,124.166667,1.0,0.0,7.9,21.6,9.4,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
7460.0,United States E Coast -- 6585,Greenport, ,US GP4,United States,North Atlantic Ocean, ,41.1,-72.366667,0.6,0.0,1.8,3.4,4.9,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,No,Unknown,No,No,Unknown,Unknown,Unknown,Yes,Unknown
39000.0,France South Coast -- 38710,Villefranche, ,FR VSS,France,Mediterranean Sea; North Atlantic Ocean, ,43.7,7.316667,0.0,0.0,4.9,23.2,0.0,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Good,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
6910.0,United States E Coast -- 6585,Searsport, ,US SRP,United States,North Atlantic Ocean, ,44.45,-68.916667,3.0,0.0,9.4,9.4,12.5,0.0,0.0,0.0,Small,River (Natural),Unknown,Good,Yes,No,No,No,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
39261.0,Sardegna -- 39130,Porto Di Oristano, ,IT QOS,Italy,Mediterranean Sea; North Atlantic Ocean, ,39.866667,8.55,0.0,0.0,12.5,12.5,11.0,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
38870.0,France South Coast -- 38710,Toulon, ,FR TLN,France,Mediterranean Sea; North Atlantic Ocean, ,43.1,5.916667,0.0,0.0,9.4,20.1,9.4,0.0,0.0,0.0,Large,Coastal (Breakwater),Unknown,Excellent,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
38095.0,Acores -- 38060,Praia De Vitoria, ,PT PRV,Portugal,North Atlantic Ocean, ,38.716667,-27.05,2.0,0.0,17.1,23.2,12.5,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
40620.0,Italy East Coast -- 40390,Ortona, ,IT OTN,Italy,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean, ,42.35,14.416667,0.0,0.0,6.4,0.0,4.9,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Yes
6950.0,United States E Coast -- 6585,Rockport, ,US RP3,United States,North Atlantic Ocean, ,44.183333,-69.066667,3.0,0.0,14.0,18.6,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Yes,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
38050.0,Portugal -- 37930,Vila Real De S Antonio, ,PT VNC,Portugal,North Atlantic Ocean, ,37.183333,-7.4,2.0,0.0,3.4,9.4,4.9,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Good,Yes,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
39215.0,Sardegna -- 39130,Sarroch Oil Terminal,Porto Fox,IT PFX,Italy,Mediterranean Sea; North Atlantic Ocean, ,39.083333,9.033333,0.0,0.0,21.6,11.0,0.0,0.0,0.0,0.0,Medium,Open Roadstead,Unknown,Excellent,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
6680.0,United States E Coast -- 6585,Winter Harbor, ,US WH5,United States,North Atlantic Ocean, ,44.383333,-68.083333,3.0,0.0,15.5,15.5,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Yes,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,No,Yes
38100.0,Acores -- 38060,Ponta Delgada, ,PT PDL,Portugal,North Atlantic Ocean, ,37.733333,-25.666667,2.0,0.0,7.9,12.5,11.0,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
40470.0,Italy East Coast -- 40390,Taranto, ,IT TAR,Italy,Golfo di Taranto; Mediterranean Sea; North Atlantic Ocean, ,40.466667,17.2,0.0,0.0,14.0,11.0,15.5,0.0,0.0,0.0,Large,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
8030.0,United States E Coast -- 6585,New Castle, ,US NSX,United States,North Atlantic Ocean, ,39.65,-75.56666699999998,1.5,0.0,7.9,1.8,3.4,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
45755.0, ,Tanger,Tangier,MA TNG,Morocco,Strait of Gibraltar; North Atlantic Ocean, ,35.783333,-5.816667,2.0,0.0,0.0,9.4,14.0,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Good,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
46925.0,Mozambique -- 46860,Pebane, ,MZ PEB,Mozambique,Mozambique Channel; Indian Ocean, ,-17.266667,38.15,0.0,0.0,7.9,11.0,0.0,0.0,0.0,0.0,Small,River (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
42570.0,Greece East Coast -- 42010,Stratoni, ,GR STI,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,40.516667,23.833333,0.0,0.0,23.2,23.2,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
42550.0,Greece East Coast -- 42010,Yerakini,Gerakani,GR YER,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,40.266667,23.466667,0.0,0.0,4.9,9.4,9.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
42780.0,Aegean Islands -- 42640,Plomarion,Potamos,GR PLM,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,38.983333,26.366667,0.0,0.0,23.2,23.2,0.0,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Poor,No,No,No,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41410.0,Croatia -- 40877,Ploce,Kardelievo; Kardeljevo,HR PLE,Croatia,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean, ,43.05,17.433333,1.0,0.0,9.4,23.2,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
42460.0,Greece East Coast -- 42010,Tsingeli, ,GR TSI,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,39.166667,22.85,0.0,0.0,11.0,11.0,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
46375.0,Sao Tome and Principe -- 46370,Santo Antonio, ,ST SAA,Sao Tome and Principe,Gulf of Guinea; North Atlantic Ocean, ,1.65,7.45,5.0,0.0,3.4,11.0,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No
46063.0,Ghana -- 46010,Saltpond, ,GH SPD,Ghana,Gulf of Guinea; North Atlantic Ocean, ,5.2,-1.05,0.0,0.0,23.2,12.5,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
62175.0,Japan -- 61100,Saiki Ko, ,JP SAE,Japan,East China Sea; North Pacific Ocean, ,32.966667,131.933333,2.0,0.0,11.0,18.6,9.4,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Fair,Yes,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes
59580.0,Philippine Islands -- 57960,Zamboanga, ,PH ZAM,Philippines,Celebes Sea; North Pacific Ocean, ,6.9,122.066667,1.0,0.0,23.2,23.2,7.9,0.0,0.0,0.0,Small,Open Roadstead,Unknown,Good,Yes,Yes,No,Yes,Unknown,Unknown,No,Yes,Unknown,Unknown,Unknown,Yes,Yes
48020.0,Egypt Red Sea -- 47950,Ras Gharib, ,EG RAG,Egypt,Gulf of Suez; Red Sea; Indian Ocean, ,28.35,33.1,1.0,0.0,23.2,23.2,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
59120.0,Philippine Islands -- 57960,Pulupandan, ,PH PUL,Philippines,Sulu Sea; North Pacific Ocean, ,10.516667,122.8,2.0,0.0,3.4,9.4,4.9,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
8290.0,United States E Coast -- 6585,Portsmouth, ,US PTM,United States,North Atlantic Ocean, ,36.816667,-76.29999999999998,0.9,0.0,12.5,12.5,11.0,0.0,0.0,0.0,Small,River (Natural),Unknown,Excellent,No,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
